timeStamp,aircraftCode,testNumber,parameterCode,minValue,maxValue,currentValue,Result
2022-06-17T09:13:23.478-03,PRZFV,4,780935,20,50,36.305496171241835,SUCESSO!
2022-06-17T09:13:23.511-03,PRZFV,4,780935,20,50,46.960233812567424,SUCESSO!
2022-06-17T09:13:23.513-03,PRZFV,4,654321,10,120,55.771090062767655,SUCESSO!
2022-06-17T09:13:23.545-03,PRZFV,4,780935,20,50,25.26126949781736,SUCESSO!
2022-06-17T09:13:23.547-03,PRZFV,4,123456,20,40,26.18706168477404,SUCESSO!
2022-06-17T09:13:23.563-03,PRZFV,4,654321,10,120,118.97788675641218,SUCESSO!
2022-06-17T09:13:23.578-03,PRZFV,4,780935,20,50,38.07860896581367,SUCESSO!
2022-06-17T09:13:23.611-03,PRZFV,4,780935,20,50,49.66884910042542,SUCESSO!
2022-06-17T09:13:23.614-03,PRZFV,4,654321,10,120,26.369953849305595,SUCESSO!
2022-06-17T09:13:23.645-03,PRZFV,4,780935,20,50,21.232733959261513,SUCESSO!
2022-06-17T09:13:23.647-03,PRZFV,4,123456,20,40,37.520326129861786,SUCESSO!
2022-06-17T09:13:23.664-03,PRZFV,4,654321,10,120,12.271076920584933,SUCESSO!
2022-06-17T09:13:23.678-03,PRZFV,4,780935,20,50,38.98545584004698,SUCESSO!
2022-06-17T09:13:23.711-03,PRZFV,4,780935,20,50,26.053984481802335,SUCESSO!
2022-06-17T09:13:23.715-03,PRZFV,4,654321,10,120,76.99157576481197,SUCESSO!
2022-06-17T09:13:23.745-03,PRZFV,4,780935,20,50,26.8678019253459,SUCESSO!
2022-06-17T09:13:23.747-03,PRZFV,4,123456,20,40,21.007632439801192,SUCESSO!
2022-06-17T09:13:23.765-03,PRZFV,4,654321,10,120,82.42720233100466,SUCESSO!
2022-06-17T09:13:23.778-03,PRZFV,4,780935,20,50,26.945513599217275,SUCESSO!
2022-06-17T09:13:23.811-03,PRZFV,4,780935,20,50,34.599040939506274,SUCESSO!
2022-06-17T09:13:23.815-03,PRZFV,4,654321,10,120,105.97558189237378,SUCESSO!
2022-06-17T09:13:23.845-03,PRZFV,4,780935,20,50,23.877261809117584,SUCESSO!
2022-06-17T09:13:23.848-03,PRZFV,4,123456,20,40,31.22494723601886,SUCESSO!
2022-06-17T09:13:23.865-03,PRZFV,4,654321,10,120,12.940940124828694,SUCESSO!
2022-06-17T09:13:23.878-03,PRZFV,4,780935,20,50,23.704580775548504,SUCESSO!
2022-06-17T09:13:23.911-03,PRZFV,4,780935,20,50,30.41060882190336,SUCESSO!
2022-06-17T09:13:23.916-03,PRZFV,4,654321,10,120,85.97570821548581,SUCESSO!
2022-06-17T09:13:23.944-03,PRZFV,4,780935,20,50,45.10952585465941,SUCESSO!
2022-06-17T09:13:23.948-03,PRZFV,4,123456,20,40,25.636151149795467,SUCESSO!
2022-06-17T09:13:23.966-03,PRZFV,4,654321,10,120,22.40149292205971,SUCESSO!
2022-06-17T09:13:23.978-03,PRZFV,4,780935,20,50,21.61876848258701,SUCESSO!
2022-06-17T09:13:24.011-03,PRZFV,4,780935,20,50,42.31172455536513,SUCESSO!
2022-06-17T09:13:24.016-03,PRZFV,4,654321,10,120,22.83356408262692,SUCESSO!
2022-06-17T09:13:24.045-03,PRZFV,4,780935,20,50,26.08781293393499,SUCESSO!
2022-06-17T09:13:24.048-03,PRZFV,4,123456,20,40,34.62882918825676,SUCESSO!
2022-06-17T09:13:24.066-03,PRZFV,4,654321,10,120,108.13209746744711,SUCESSO!
2022-06-17T09:13:24.078-03,PRZFV,4,780935,20,50,20.478840727316648,SUCESSO!
2022-06-17T09:13:24.111-03,PRZFV,4,780935,20,50,46.31525308662195,SUCESSO!
2022-06-17T09:13:24.117-03,PRZFV,4,654321,10,120,15.055050216691683,SUCESSO!
2022-06-17T09:13:24.145-03,PRZFV,4,780935,20,50,20.8954302307167,SUCESSO!
2022-06-17T09:13:24.148-03,PRZFV,4,123456,20,40,30.332283007922044,SUCESSO!
2022-06-17T09:13:24.167-03,PRZFV,4,654321,10,120,119.46026529675787,SUCESSO!
2022-06-17T09:13:24.178-03,PRZFV,4,780935,20,50,31.349840473691927,SUCESSO!
2022-06-17T09:13:24.211-03,PRZFV,4,780935,20,50,19.898586803249323,ERRO
2022-06-17T09:13:24.217-03,PRZFV,4,654321,10,120,120.31147570939802,ERRO
2022-06-17T09:13:24.245-03,PRZFV,4,780935,20,50,44.74899876822788,SUCESSO!
2022-06-17T09:13:24.249-03,PRZFV,4,123456,20,40,29.647419296005133,SUCESSO!
2022-06-17T09:13:24.267-03,PRZFV,4,654321,10,120,102.07420332594366,SUCESSO!
2022-06-17T09:13:24.278-03,PRZFV,4,780935,20,50,48.57766763924992,SUCESSO!
2022-06-17T09:13:24.311-03,PRZFV,4,780935,20,50,30.08492083193988,SUCESSO!
2022-06-17T09:13:24.318-03,PRZFV,4,654321,10,120,89.67417378917303,SUCESSO!
2022-06-17T09:13:24.345-03,PRZFV,4,780935,20,50,26.09615016850901,SUCESSO!
2022-06-17T09:13:24.349-03,PRZFV,4,123456,20,40,23.77352527506762,SUCESSO!
2022-06-17T09:13:24.368-03,PRZFV,4,654321,10,120,37.593406651408195,SUCESSO!
2022-06-17T09:13:24.378-03,PRZFV,4,780935,20,50,21.802496478466995,SUCESSO!
2022-06-17T09:13:24.411-03,PRZFV,4,780935,20,50,26.310524716318135,SUCESSO!
2022-06-17T09:13:24.418-03,PRZFV,4,654321,10,120,11.517171061606762,SUCESSO!
2022-06-17T09:13:24.444-03,PRZFV,4,780935,20,50,31.07214180444432,SUCESSO!
2022-06-17T09:13:24.449-03,PRZFV,4,123456,20,40,26.49073938183912,SUCESSO!
2022-06-17T09:13:24.469-03,PRZFV,4,654321,10,120,78.82101056935024,SUCESSO!
2022-06-17T09:13:24.478-03,PRZFV,4,780935,20,50,41.24294464115718,SUCESSO!
2022-06-17T09:13:24.511-03,PRZFV,4,780935,20,50,33.468306940496525,SUCESSO!
2022-06-17T09:13:24.519-03,PRZFV,4,654321,10,120,19.81907303670505,SUCESSO!
2022-06-17T09:13:24.544-03,PRZFV,4,780935,20,50,31.859163479292928,SUCESSO!
2022-06-17T09:13:24.549-03,PRZFV,4,123456,20,40,22.700371701507038,SUCESSO!
2022-06-17T09:13:24.569-03,PRZFV,4,654321,10,120,38.47587049220122,SUCESSO!
2022-06-17T09:13:24.577-03,PRZFV,4,780935,20,50,23.824562391864504,SUCESSO!
2022-06-17T09:13:24.611-03,PRZFV,4,780935,20,50,41.65115213228636,SUCESSO!
2022-06-17T09:13:24.619-03,PRZFV,4,654321,10,120,51.78409962041361,SUCESSO!
2022-06-17T09:13:24.644-03,PRZFV,4,780935,20,50,49.03308369402392,SUCESSO!
2022-06-17T09:13:24.650-03,PRZFV,4,123456,20,40,32.38869217873872,SUCESSO!
2022-06-17T09:13:24.670-03,PRZFV,4,654321,10,120,102.89866077693331,SUCESSO!
2022-06-17T09:13:24.678-03,PRZFV,4,780935,20,50,49.13211984665301,SUCESSO!
2022-06-17T09:13:24.711-03,PRZFV,4,780935,20,50,38.18913492824559,SUCESSO!
2022-06-17T09:13:24.720-03,PRZFV,4,654321,10,120,48.61838294984249,SUCESSO!
2022-06-17T09:13:24.744-03,PRZFV,4,780935,20,50,21.569877751760547,SUCESSO!
2022-06-17T09:13:24.750-03,PRZFV,4,123456,20,40,40.06456819757346,ERRO
2022-06-17T09:13:24.770-03,PRZFV,4,654321,10,120,58.13984405843269,SUCESSO!
2022-06-17T09:13:24.777-03,PRZFV,4,780935,20,50,44.27846903263716,SUCESSO!
2022-06-17T09:13:24.811-03,PRZFV,4,780935,20,50,37.37935888181218,SUCESSO!
2022-06-17T09:13:24.820-03,PRZFV,4,654321,10,120,87.01556344352288,SUCESSO!
2022-06-17T09:13:24.844-03,PRZFV,4,780935,20,50,25.22089876121065,SUCESSO!
2022-06-17T09:13:24.850-03,PRZFV,4,123456,20,40,36.88010757982116,SUCESSO!
2022-06-17T09:13:24.871-03,PRZFV,4,654321,10,120,71.62186546722799,SUCESSO!
2022-06-17T09:13:24.877-03,PRZFV,4,780935,20,50,43.42549086051738,SUCESSO!
2022-06-17T09:13:24.911-03,PRZFV,4,780935,20,50,45.74968369897629,SUCESSO!
2022-06-17T09:13:24.921-03,PRZFV,4,654321,10,120,62.263651596435,SUCESSO!
2022-06-17T09:13:24.944-03,PRZFV,4,780935,20,50,40.07958002881028,SUCESSO!
2022-06-17T09:13:24.950-03,PRZFV,4,123456,20,40,36.22981667774593,SUCESSO!
2022-06-17T09:13:24.971-03,PRZFV,4,654321,10,120,80.502823377085,SUCESSO!
2022-06-17T09:13:24.978-03,PRZFV,4,780935,20,50,24.71171429826274,SUCESSO!
2022-06-17T09:13:25.011-03,PRZFV,4,780935,20,50,37.994204763352236,SUCESSO!
2022-06-17T09:13:25.022-03,PRZFV,4,654321,10,120,16.110707519741233,SUCESSO!
2022-06-17T09:13:25.045-03,PRZFV,4,780935,20,50,26.535092449417,SUCESSO!
2022-06-17T09:13:25.051-03,PRZFV,4,123456,20,40,30.208502239744508,SUCESSO!
2022-06-17T09:13:25.072-03,PRZFV,4,654321,10,120,113.68557177229755,SUCESSO!
2022-06-17T09:13:25.078-03,PRZFV,4,780935,20,50,47.99872141027335,SUCESSO!
2022-06-17T09:13:25.111-03,PRZFV,4,780935,20,50,29.950949698013584,SUCESSO!
2022-06-17T09:13:25.122-03,PRZFV,4,654321,10,120,55.661394243147214,SUCESSO!
2022-06-17T09:13:25.144-03,PRZFV,4,780935,20,50,45.647575822423555,SUCESSO!
2022-06-17T09:13:25.151-03,PRZFV,4,123456,20,40,31.34871782916778,SUCESSO!
2022-06-17T09:13:25.173-03,PRZFV,4,654321,10,120,70.32277868716491,SUCESSO!
2022-06-17T09:13:25.178-03,PRZFV,4,780935,20,50,34.67690691989172,SUCESSO!
2022-06-17T09:13:25.212-03,PRZFV,4,780935,20,50,21.92141587163523,SUCESSO!
2022-06-17T09:13:25.223-03,PRZFV,4,654321,10,120,107.80068412101004,SUCESSO!
2022-06-17T09:13:25.245-03,PRZFV,4,780935,20,50,32.427102943390956,SUCESSO!
2022-06-17T09:13:25.251-03,PRZFV,4,123456,20,40,38.02777253260817,SUCESSO!
2022-06-17T09:13:25.273-03,PRZFV,4,654321,10,120,44.47411275703254,SUCESSO!
2022-06-17T09:13:25.278-03,PRZFV,4,780935,20,50,36.373614964464196,SUCESSO!
2022-06-17T09:13:25.311-03,PRZFV,4,780935,20,50,27.794411880640016,SUCESSO!
2022-06-17T09:13:25.324-03,PRZFV,4,654321,10,120,15.499324843610164,SUCESSO!
2022-06-17T09:13:25.345-03,PRZFV,4,780935,20,50,36.636386065852975,SUCESSO!
2022-06-17T09:13:25.352-03,PRZFV,4,123456,20,40,39.38184057356523,SUCESSO!
2022-06-17T09:13:25.374-03,PRZFV,4,654321,10,120,61.212787922581654,SUCESSO!
2022-06-17T09:13:25.378-03,PRZFV,4,780935,20,50,29.345233811378712,SUCESSO!
2022-06-17T09:13:25.412-03,PRZFV,4,780935,20,50,40.54760039638854,SUCESSO!
2022-06-17T09:13:25.424-03,PRZFV,4,654321,10,120,69.68211049392411,SUCESSO!
2022-06-17T09:13:25.445-03,PRZFV,4,780935,20,50,30.146676907111893,SUCESSO!
2022-06-17T09:13:25.452-03,PRZFV,4,123456,20,40,35.10468997581798,SUCESSO!
2022-06-17T09:13:25.474-03,PRZFV,4,654321,10,120,72.84248116593866,SUCESSO!
2022-06-17T09:13:25.478-03,PRZFV,4,780935,20,50,34.095296527377286,SUCESSO!
2022-06-17T09:13:25.511-03,PRZFV,4,780935,20,50,37.33539856770911,SUCESSO!
2022-06-17T09:13:25.525-03,PRZFV,4,654321,10,120,94.58187370064643,SUCESSO!
2022-06-17T09:13:25.545-03,PRZFV,4,780935,20,50,47.207421865001365,SUCESSO!
2022-06-17T09:13:25.552-03,PRZFV,4,123456,20,40,38.99530373502775,SUCESSO!
2022-06-17T09:13:25.575-03,PRZFV,4,654321,10,120,47.536550475378704,SUCESSO!
2022-06-17T09:13:25.578-03,PRZFV,4,780935,20,50,31.091754796028575,SUCESSO!
2022-06-17T09:13:25.612-03,PRZFV,4,780935,20,50,42.962568410864066,SUCESSO!
2022-06-17T09:13:25.625-03,PRZFV,4,654321,10,120,16.7467461236854,SUCESSO!
2022-06-17T09:13:25.645-03,PRZFV,4,780935,20,50,25.761922135386335,SUCESSO!
2022-06-17T09:13:25.653-03,PRZFV,4,123456,20,40,34.69011555213667,SUCESSO!
2022-06-17T09:13:25.676-03,PRZFV,4,654321,10,120,71.81503012630668,SUCESSO!
2022-06-17T09:13:25.678-03,PRZFV,4,780935,20,50,47.378449478673645,SUCESSO!
2022-06-17T09:13:25.712-03,PRZFV,4,780935,20,50,50.3136607430026,ERRO
2022-06-17T09:13:25.726-03,PRZFV,4,654321,10,120,120.16603078767574,ERRO
2022-06-17T09:13:25.745-03,PRZFV,4,780935,20,50,22.030964182286965,SUCESSO!
2022-06-17T09:13:25.753-03,PRZFV,4,123456,20,40,35.4547839886133,SUCESSO!
2022-06-17T09:13:25.776-03,PRZFV,4,654321,10,120,110.82355351708823,SUCESSO!
2022-06-17T09:13:25.778-03,PRZFV,4,780935,20,50,22.212410485278554,SUCESSO!
2022-06-17T09:13:25.811-03,PRZFV,4,780935,20,50,32.79241200155749,SUCESSO!
2022-06-17T09:13:25.827-03,PRZFV,4,654321,10,120,38.371254587511004,SUCESSO!
2022-06-17T09:13:25.845-03,PRZFV,4,780935,20,50,44.98720110395735,SUCESSO!
2022-06-17T09:13:25.853-03,PRZFV,4,123456,20,40,37.89200139711951,SUCESSO!
2022-06-17T09:13:25.877-03,PRZFV,4,654321,10,120,86.4158274368077,SUCESSO!
2022-06-17T09:13:25.878-03,PRZFV,4,780935,20,50,40.39445608339694,SUCESSO!
2022-06-17T09:13:25.911-03,PRZFV,4,780935,20,50,38.848804464952295,SUCESSO!
2022-06-17T09:13:25.927-03,PRZFV,4,654321,10,120,19.90749820251412,SUCESSO!
2022-06-17T09:13:25.944-03,PRZFV,4,780935,20,50,38.35366199880852,SUCESSO!
2022-06-17T09:13:25.953-03,PRZFV,4,123456,20,40,28.280895012790072,SUCESSO!
2022-06-17T09:13:25.978-03,PRZFV,4,654321,10,120,48.8880535219901,SUCESSO!
2022-06-17T09:13:25.978-03,PRZFV,4,780935,20,50,20.033805937246857,SUCESSO!
2022-06-17T09:13:26.011-03,PRZFV,4,780935,20,50,24.34596613269035,SUCESSO!
2022-06-17T09:13:26.028-03,PRZFV,4,654321,10,120,53.948975740729644,SUCESSO!
2022-06-17T09:13:26.045-03,PRZFV,4,780935,20,50,39.640579327872665,SUCESSO!
2022-06-17T09:13:26.054-03,PRZFV,4,123456,20,40,25.142294245535922,SUCESSO!
2022-06-17T09:13:26.078-03,PRZFV,4,780935,20,50,27.724471263895296,SUCESSO!
2022-06-17T09:13:26.078-03,PRZFV,4,654321,10,120,99.09179787203655,SUCESSO!
2022-06-17T09:13:26.111-03,PRZFV,4,780935,20,50,31.08900238533318,SUCESSO!
2022-06-17T09:13:26.129-03,PRZFV,4,654321,10,120,90.10929486223388,SUCESSO!
2022-06-17T09:13:26.145-03,PRZFV,4,780935,20,50,42.503015011573936,SUCESSO!
2022-06-17T09:13:26.154-03,PRZFV,4,123456,20,40,19.819814768556427,ERRO
2022-06-17T09:13:26.179-03,PRZFV,4,780935,20,50,42.37236113461353,SUCESSO!
2022-06-17T09:13:26.179-03,PRZFV,4,654321,10,120,11.509535920093237,SUCESSO!
2022-06-17T09:13:26.212-03,PRZFV,4,780935,20,50,39.02863090455549,SUCESSO!
2022-06-17T09:13:26.230-03,PRZFV,4,654321,10,120,47.5168780116285,SUCESSO!
2022-06-17T09:13:26.246-03,PRZFV,4,780935,20,50,43.25402571817692,SUCESSO!
2022-06-17T09:13:26.254-03,PRZFV,4,123456,20,40,35.325247169524715,SUCESSO!
2022-06-17T09:13:26.279-03,PRZFV,4,780935,20,50,36.359135093802266,SUCESSO!
2022-06-17T09:13:26.280-03,PRZFV,4,654321,10,120,103.6149258942224,SUCESSO!
2022-06-17T09:13:26.312-03,PRZFV,4,780935,20,50,24.82477523731652,SUCESSO!
2022-06-17T09:13:26.330-03,PRZFV,4,654321,10,120,74.55024724709615,SUCESSO!
2022-06-17T09:13:26.346-03,PRZFV,4,780935,20,50,45.2096468882609,SUCESSO!
2022-06-17T09:13:26.355-03,PRZFV,4,123456,20,40,34.26207607162379,SUCESSO!
2022-06-17T09:13:26.379-03,PRZFV,4,780935,20,50,28.940296035548144,SUCESSO!
2022-06-17T09:13:26.380-03,PRZFV,4,654321,10,120,42.43405205565828,SUCESSO!
2022-06-17T09:13:26.412-03,PRZFV,4,780935,20,50,46.01311838731273,SUCESSO!
2022-06-17T09:13:26.431-03,PRZFV,4,654321,10,120,37.955075632650974,SUCESSO!
2022-06-17T09:13:26.446-03,PRZFV,4,780935,20,50,24.568245387146877,SUCESSO!
2022-06-17T09:13:26.455-03,PRZFV,4,123456,20,40,23.6919036908862,SUCESSO!
2022-06-17T09:13:26.479-03,PRZFV,4,780935,20,50,32.92620225029279,SUCESSO!
2022-06-17T09:13:26.481-03,PRZFV,4,654321,10,120,120.25298182382195,ERRO
2022-06-17T09:13:26.512-03,PRZFV,4,780935,20,50,27.136081605492432,SUCESSO!
2022-06-17T09:13:26.531-03,PRZFV,4,654321,10,120,103.85908410936051,SUCESSO!
2022-06-17T09:13:26.545-03,PRZFV,4,780935,20,50,41.24172517215774,SUCESSO!
2022-06-17T09:13:26.555-03,PRZFV,4,123456,20,40,36.68172350015085,SUCESSO!
2022-06-17T09:13:26.579-03,PRZFV,4,780935,20,50,46.18478454991716,SUCESSO!
2022-06-17T09:13:26.582-03,PRZFV,4,654321,10,120,116.9855245526742,SUCESSO!
2022-06-17T09:13:26.613-03,PRZFV,4,780935,20,50,27.52332670831626,SUCESSO!
2022-06-17T09:13:26.632-03,PRZFV,4,654321,10,120,52.71385320962686,SUCESSO!
2022-06-17T09:13:26.646-03,PRZFV,4,780935,20,50,47.62967263508194,SUCESSO!
2022-06-17T09:13:26.655-03,PRZFV,4,123456,20,40,25.386869848041417,SUCESSO!
2022-06-17T09:13:26.679-03,PRZFV,4,780935,20,50,29.254432191935834,SUCESSO!
2022-06-17T09:13:26.682-03,PRZFV,4,654321,10,120,39.879623828937945,SUCESSO!
2022-06-17T09:13:26.713-03,PRZFV,4,780935,20,50,34.94245872001309,SUCESSO!
2022-06-17T09:13:26.732-03,PRZFV,4,654321,10,120,84.8914556448723,SUCESSO!
2022-06-17T09:13:26.746-03,PRZFV,4,780935,20,50,44.68284840353209,SUCESSO!
2022-06-17T09:13:26.756-03,PRZFV,4,123456,20,40,28.8095665555521,SUCESSO!
2022-06-17T09:13:26.779-03,PRZFV,4,780935,20,50,42.412716381268936,SUCESSO!
2022-06-17T09:13:26.783-03,PRZFV,4,654321,10,120,114.33411139372768,SUCESSO!
2022-06-17T09:13:26.813-03,PRZFV,4,780935,20,50,32.40114581429697,SUCESSO!
2022-06-17T09:13:26.833-03,PRZFV,4,654321,10,120,35.75360394203659,SUCESSO!
2022-06-17T09:13:26.846-03,PRZFV,4,780935,20,50,31.5912580401141,SUCESSO!
2022-06-17T09:13:26.856-03,PRZFV,4,123456,20,40,20.168174331305817,SUCESSO!
2022-06-17T09:13:26.879-03,PRZFV,4,780935,20,50,34.53120318740537,SUCESSO!
2022-06-17T09:13:26.883-03,PRZFV,4,654321,10,120,110.85415849203642,SUCESSO!
2022-06-17T09:13:26.913-03,PRZFV,4,780935,20,50,37.96112890815407,SUCESSO!
2022-06-17T09:13:26.934-03,PRZFV,4,654321,10,120,54.66176873838702,SUCESSO!
2022-06-17T09:13:26.946-03,PRZFV,4,780935,20,50,48.39546601971962,SUCESSO!
2022-06-17T09:13:26.956-03,PRZFV,4,123456,20,40,21.461875943660125,SUCESSO!
2022-06-17T09:13:26.980-03,PRZFV,4,780935,20,50,26.727534192045823,SUCESSO!
2022-06-17T09:13:26.984-03,PRZFV,4,654321,10,120,77.45468882781657,SUCESSO!
2022-06-17T09:13:27.013-03,PRZFV,4,780935,20,50,46.866591871049145,SUCESSO!
2022-06-17T09:13:27.034-03,PRZFV,4,654321,10,120,37.866862729687675,SUCESSO!
2022-06-17T09:13:27.046-03,PRZFV,4,780935,20,50,49.14906873217639,SUCESSO!
2022-06-17T09:13:27.058-03,PRZFV,4,123456,20,40,26.615044034256417,SUCESSO!
2022-06-17T09:13:27.079-03,PRZFV,4,780935,20,50,42.56719590172831,SUCESSO!
2022-06-17T09:13:27.084-03,PRZFV,4,654321,10,120,27.938866783203594,SUCESSO!
2022-06-17T09:13:27.113-03,PRZFV,4,780935,20,50,41.98694331113602,SUCESSO!
2022-06-17T09:13:27.135-03,PRZFV,4,654321,10,120,64.0795033860041,SUCESSO!
2022-06-17T09:13:27.146-03,PRZFV,4,780935,20,50,42.960695817289206,SUCESSO!
2022-06-17T09:13:27.158-03,PRZFV,4,123456,20,40,36.8553360815057,SUCESSO!
2022-06-17T09:13:27.179-03,PRZFV,4,780935,20,50,21.093966191131756,SUCESSO!
2022-06-17T09:13:27.185-03,PRZFV,4,654321,10,120,83.52269577674663,SUCESSO!
2022-06-17T09:13:27.212-03,PRZFV,4,780935,20,50,20.968224135384403,SUCESSO!
2022-06-17T09:13:27.235-03,PRZFV,4,654321,10,120,95.08836797626621,SUCESSO!
2022-06-17T09:13:27.246-03,PRZFV,4,780935,20,50,48.67301076457599,SUCESSO!
2022-06-17T09:13:27.259-03,PRZFV,4,123456,20,40,30.44476754848137,SUCESSO!
2022-06-17T09:13:27.279-03,PRZFV,4,780935,20,50,49.39284538129702,SUCESSO!
2022-06-17T09:13:27.285-03,PRZFV,4,654321,10,120,78.93750391723455,SUCESSO!
2022-06-17T09:13:27.313-03,PRZFV,4,780935,20,50,50.057438919842554,ERRO
2022-06-17T09:13:27.336-03,PRZFV,4,654321,10,120,26.34054180890086,SUCESSO!
2022-06-17T09:13:27.346-03,PRZFV,4,780935,20,50,49.22573092675894,SUCESSO!
2022-06-17T09:13:27.360-03,PRZFV,4,123456,20,40,32.90800016099702,SUCESSO!
2022-06-17T09:13:27.379-03,PRZFV,4,780935,20,50,22.80997920318261,SUCESSO!
2022-06-17T09:13:27.386-03,PRZFV,4,654321,10,120,79.73688649135579,SUCESSO!
2022-06-17T09:13:27.412-03,PRZFV,4,780935,20,50,26.186503295523064,SUCESSO!
2022-06-17T09:13:27.436-03,PRZFV,4,654321,10,120,14.889064902904328,SUCESSO!
2022-06-17T09:13:27.446-03,PRZFV,4,780935,20,50,27.43817294588024,SUCESSO!
2022-06-17T09:13:27.461-03,PRZFV,4,123456,20,40,26.248226696421586,SUCESSO!
2022-06-17T09:13:27.479-03,PRZFV,4,780935,20,50,21.865873974733514,SUCESSO!
2022-06-17T09:13:27.486-03,PRZFV,4,654321,10,120,59.93247025813729,SUCESSO!
2022-06-17T09:13:27.512-03,PRZFV,4,780935,20,50,27.424500621640437,SUCESSO!
2022-06-17T09:13:27.537-03,PRZFV,4,654321,10,120,84.92806910025105,SUCESSO!
2022-06-17T09:13:27.546-03,PRZFV,4,780935,20,50,32.03934312345109,SUCESSO!
2022-06-17T09:13:27.562-03,PRZFV,4,123456,20,40,27.28386014090539,SUCESSO!
2022-06-17T09:13:27.579-03,PRZFV,4,780935,20,50,21.988428746632096,SUCESSO!
2022-06-17T09:13:27.587-03,PRZFV,4,654321,10,120,17.92891572145454,SUCESSO!
2022-06-17T09:13:27.612-03,PRZFV,4,780935,20,50,32.81968348911067,SUCESSO!
2022-06-17T09:13:27.637-03,PRZFV,4,654321,10,120,79.49301105775001,SUCESSO!
2022-06-17T09:13:27.646-03,PRZFV,4,780935,20,50,28.211059024352544,SUCESSO!
2022-06-17T09:13:27.662-03,PRZFV,4,123456,20,40,22.400895311117303,SUCESSO!
2022-06-17T09:13:27.679-03,PRZFV,4,780935,20,50,40.268954263222064,SUCESSO!
2022-06-17T09:13:27.687-03,PRZFV,4,654321,10,120,67.17005201674267,SUCESSO!
2022-06-17T09:13:27.713-03,PRZFV,4,780935,20,50,29.165843691578353,SUCESSO!
2022-06-17T09:13:27.738-03,PRZFV,4,654321,10,120,92.88470459131912,SUCESSO!
2022-06-17T09:13:27.746-03,PRZFV,4,780935,20,50,21.270844379893262,SUCESSO!
2022-06-17T09:13:27.763-03,PRZFV,4,123456,20,40,23.53685668515476,SUCESSO!
2022-06-17T09:13:27.779-03,PRZFV,4,780935,20,50,47.220643751373515,SUCESSO!
2022-06-17T09:13:27.788-03,PRZFV,4,654321,10,120,102.31823775100607,SUCESSO!
2022-06-17T09:13:27.813-03,PRZFV,4,780935,20,50,32.936332210747636,SUCESSO!
2022-06-17T09:13:27.838-03,PRZFV,4,654321,10,120,100.25236096049073,SUCESSO!
2022-06-17T09:13:27.846-03,PRZFV,4,780935,20,50,27.696523115180675,SUCESSO!
2022-06-17T09:13:27.864-03,PRZFV,4,123456,20,40,23.50563706682904,SUCESSO!
2022-06-17T09:13:27.879-03,PRZFV,4,780935,20,50,42.01235701013945,SUCESSO!
2022-06-17T09:13:27.889-03,PRZFV,4,654321,10,120,92.293328568405,SUCESSO!
2022-06-17T09:13:27.913-03,PRZFV,4,780935,20,50,48.031256257401424,SUCESSO!
2022-06-17T09:13:27.939-03,PRZFV,4,654321,10,120,94.12780262719454,SUCESSO!
2022-06-17T09:13:27.946-03,PRZFV,4,780935,20,50,49.65883876583108,SUCESSO!
2022-06-17T09:13:27.964-03,PRZFV,4,123456,20,40,22.871906323692826,SUCESSO!
2022-06-17T09:13:27.980-03,PRZFV,4,780935,20,50,26.67417723610956,SUCESSO!
2022-06-17T09:13:27.989-03,PRZFV,4,654321,10,120,59.697454387733295,SUCESSO!
2022-06-17T09:13:28.014-03,PRZFV,4,780935,20,50,27.84579388037693,SUCESSO!
2022-06-17T09:13:28.039-03,PRZFV,4,654321,10,120,117.76488199291965,SUCESSO!
2022-06-17T09:13:28.047-03,PRZFV,4,780935,20,50,45.81225424929161,SUCESSO!
2022-06-17T09:13:28.065-03,PRZFV,4,123456,20,40,28.81591981970518,SUCESSO!
2022-06-17T09:13:28.081-03,PRZFV,4,780935,20,50,38.183202241991836,SUCESSO!
2022-06-17T09:13:28.090-03,PRZFV,4,654321,10,120,78.85043478294408,SUCESSO!
2022-06-17T09:13:28.115-03,PRZFV,4,780935,20,50,27.353140794878648,SUCESSO!
2022-06-17T09:13:28.140-03,PRZFV,4,654321,10,120,16.093210646519992,SUCESSO!
2022-06-17T09:13:28.148-03,PRZFV,4,780935,20,50,35.88291313330916,SUCESSO!
2022-06-17T09:13:28.165-03,PRZFV,4,123456,20,40,30.010960097712655,SUCESSO!
2022-06-17T09:13:28.181-03,PRZFV,4,780935,20,50,48.7823087971081,SUCESSO!
2022-06-17T09:13:28.190-03,PRZFV,4,654321,10,120,58.68802557851936,SUCESSO!
2022-06-17T09:13:28.214-03,PRZFV,4,780935,20,50,31.857375265942764,SUCESSO!
2022-06-17T09:13:28.241-03,PRZFV,4,654321,10,120,81.020935344372,SUCESSO!
2022-06-17T09:13:28.248-03,PRZFV,4,780935,20,50,27.21060223462765,SUCESSO!
2022-06-17T09:13:28.266-03,PRZFV,4,123456,20,40,40.310444632421714,ERRO
2022-06-17T09:13:28.281-03,PRZFV,4,780935,20,50,42.4948569655012,SUCESSO!
2022-06-17T09:13:28.291-03,PRZFV,4,654321,10,120,43.41236262578352,SUCESSO!
2022-06-17T09:13:28.314-03,PRZFV,4,780935,20,50,32.88294553485184,SUCESSO!
2022-06-17T09:13:28.341-03,PRZFV,4,654321,10,120,33.40932404281111,SUCESSO!
